Supplier Name,Region,Country,Function,Service,Avg. Cost,Rating,Average Delivery Time,Number of escalations,Year,Resources,Score
Deere,Europe,Netherlands,Software Solutions,Broadcasting & Cable,353000,84,431,53,2016,3391,55
Deere,APAC,Australia,Software Solutions,Broadcasting & Cable,265500,93,315,252,2017,1429,56
Deere,APAC,UAE,Software Solutions,Broadcasting & Cable,462400,92,272,295,2018,7312,35
Deere,Europe,Netherlands,Software Solutions,Broadcasting & Cable,263400,87,387,101,2019,7920,49
Deere,APAC,India,Software Solutions,Broadcasting & Cable,233800,82,468,292,2020,6081,37
American Express,North America,Canada,HR,Telecommunications services,389200,72,105,256,2015,3720,51
American Express,APAC,Australia,HR,Telecommunications services,468800,77,138,298,2016,5703,40
American Express,APAC,South Korea,HR,Telecommunications services,142100,93,459,85,2017,8377,52
American Express,Europe,Switzerland,HR,Telecommunications services,435000,79,310,243,2018,1526,47
American Express,Europe,France,HR,Telecommunications services,342200,72,125,78,2019,8278,55
American Express,APAC,Taiwan,HR,Telecommunications services,377200,91,119,232,2020,1368,61
American Express,APAC,Saudi Arabia,HR,Software & Programming,412800,93,345,188,2015,8187,40
American Express,Europe,Norway,HR,Software & Programming,413200,71,180,257,2016,1718,50
American Express,APAC,Australia,HR,Software & Programming,206700,88,473,219,2017,3324,49
American Express,APAC,Japan,HR,Software & Programming,395500,84,432,45,2018,9149,43
American Express,APAC,Indonesia,HR,Software & Programming,261600,82,138,147,2019,3152,65
American Express,Europe,Germany,HR,Software & Programming,309000,72,134,122,2020,2720,64
American Express,North America,Canada,HR,Semiconductors,443400,78,203,63,2015,7548,51
American Express,Europe,Switzerland,HR,Semiconductors,499100,93,243,95,2016,6804,50
American Express,APAC,Indonesia,HR,Semiconductors,397200,78,194,121,2017,2740,59
American Express,APAC,Indonesia,HR,Semiconductors,183000,76,93,43,2018,5204,72
American Express,APAC,Japan,HR,Semiconductors,112400,84,304,227,2019,3646,58
American Express,APAC,Saudi Arabia,HR,Semiconductors,474400,70,100,227,2020,6913,43
American Express,APAC,Taiwan,HR,Recreational Products,309600,93,288,221,2015,6262,48
American Express,APAC,Australia,HR,Recreational Products,270500,79,467,211,2016,1778,49
American Express,Europe,Norway,HR,Recreational Products,448700,76,328,109,2017,2315,52
American Express,APAC,China,HR,Recreational Products,125400,83,310,289,2018,4258,52
American Express,APAC,Saudi Arabia,HR,Recreational Products,333000,84,442,130,2019,3096,51
American Express,Europe,France,HR,Recreational Products,162500,95,438,135,2020,5035,56
American Express,Europe,Norway,HR,Internet & Catalog Retail,328600,70,113,200,2015,3961,56
American Express,APAC,Australia,HR,Internet & Catalog Retail,183500,74,128,102,2016,8887,58
American Express,Europe,Germany,HR,Internet & Catalog Retail,375200,82,228,242,2017,1812,53
American Express,Europe,Switzerland,HR,Internet & Catalog Retail,230700,78,473,218,2018,8842,35
American Express,APAC,Taiwan,HR,Internet & Catalog Retail,416000,93,285,291,2019,2949,46
American Express,Europe,Switzerland,HR,Internet & Catalog Retail,424700,83,325,97,2020,6136,48
American Express,North America,Canada,HR,Health Care Equipment & Svcs,123500,90,232,280,2015,5444,55
American Express,APAC,Singapore,HR,Health Care Equipment & Svcs,251700,70,226,277,2016,8090,41
American Express,APAC,Singapore,HR,Health Care Equipment & Svcs,187000,85,378,135,2017,3058,60
American Express,APAC,Saudi Arabia,HR,Health Care Equipment & Svcs,458900,80,174,218,2018,2321,52
American Express,APAC,UAE,HR,Health Care Equipment & Svcs,450700,70,183,88,2019,4928,53
American Express,Europe,Germany,HR,Health Care Equipment & Svcs,415200,84,377,95,2020,2235,55
American Express,APAC,China,HR,Electronics,405400,81,305,240,2015,4483,43
American Express,APAC,Singapore,HR,Electronics,126500,83,417,170,2016,9434,45
American Express,Europe,Germany,HR,Electronics,191300,85,422,284,2017,8947,36
American Express,APAC,China,HR,Electronics,337100,92,104,108,2018,2616,69
American Express,APAC,Taiwan,HR,Electronics,273400,93,164,101,2019,5519,64
American Express,APAC,Indonesia,HR,Electronics,157400,79,460,151,2020,3885,53
American Express,APAC,Australia,HR,Electrical Equipment,382600,72,203,77,2015,4282,58
American Express,North America,US,HR,Electrical Equipment,469700,84,281,111,2016,6852,46
American Express,APAC,Indonesia,HR,Electrical Equipment,181000,80,108,240,2017,1164,67
American Express,APAC,Japan,HR,Electrical Equipment,155100,93,255,137,2018,7321,59
American Express,APAC,Japan,HR,Electrical Equipment,231500,81,97,232,2019,1891,65
American Express,APAC,Taiwan,HR,Electrical Equipment,379700,89,373,263,2020,2419,46
American Express,Europe,Switzerland,HR,Consumer Financial Services,293000,92,285,50,2015,5541,61
American Express,Europe,Germany,HR,Consumer Financial Services,368100,90,240,280,2016,9049,37
American Express,APAC,China,HR,Consumer Financial Services,235800,88,220,91,2017,1383,71
American Express,APAC,Singapore,HR,Consumer Financial Services,315600,91,264,96,2018,8963,51
American Express,Europe,Switzerland,HR,Consumer Financial Services,227000,84,393,290,2019,4063,45
American Express,APAC,Saudi Arabia,HR,Consumer Financial Services,202200,94,190,278,2020,7966,49
American Express,Europe,Germany,HR,Computer Services,428600,89,306,203,2015,8840,38
American Express,APAC,Australia,HR,Computer Services,493600,73,198,206,2016,9623,34
American Express,APAC,Japan,HR,Computer Services,242700,90,144,62,2017,2422,74
American Express,Europe,France,HR,Computer Services,302800,85,458,233,2018,7005,37
American Express,APAC,Saudi Arabia,HR,Computer Services,267300,92,207,176,2019,2496,63
American Express,APAC,Saudi Arabia,HR,Computer Services,165500,95,234,298,2020,6307,51
American Express,APAC,Taiwan,HR,Computer Hardware,277500,89,237,47,2015,6402,62
American Express,APAC,Taiwan,HR,Computer Hardware,387600,88,403,251,2016,3731,42
American Express,APAC,Saudi Arabia,HR,Computer Hardware,182400,75,376,179,2017,1575,58
American Express,APAC,Japan,HR,Computer Hardware,134500,73,405,291,2018,8983,36
American Express,Europe,Netherlands,HR,Computer Hardware,321700,89,476,240,2019,2043,46
American Express,APAC,Japan,HR,Computer Hardware,294800,93,174,260,2020,1189,61
American Express,APAC,South Korea,HR,Communications Equipment,308000,74,349,88,2015,9194,44
American Express,APAC,UAE,HR,Communications Equipment,444500,79,441,226,2016,5732,34
American Express,North America,US,HR,Communications Equipment,383100,84,220,53,2017,9512,51
American Express,Europe,Germany,HR,Communications Equipment,270600,70,288,250,2018,1558,52
American Express,APAC,UAE,HR,Communications Equipment,491800,79,226,117,2019,1809,56
American Express,North America,US,HR,Communications Equipment,226200,71,178,160,2020,2881,62
American Express,Europe,Netherlands,HR,Business & Personal Services,158300,73,181,33,2015,8802,62
American Express,APAC,Taiwan,HR,Business & Personal Services,415700,77,257,169,2016,3857,50
American Express,APAC,China,HR,Business & Personal Services,134400,81,461,245,2017,1850,52
American Express,Europe,France,HR,Business & Personal Services,326300,90,237,214,2018,2356,57
American Express,APAC,Saudi Arabia,HR,Business & Personal Services,243900,81,466,159,2019,8059,41
American Express,Europe,Switzerland,HR,Business & Personal Services,360300,91,471,93,2020,2085,55
American Express,Europe,France,HR,Broadcasting & Cable,243900,93,401,295,2015,9638,34
American Express,Europe,Norway,HR,Broadcasting & Cable,184800,94,412,300,2016,1996,51
American Express,North America,Canada,HR,Broadcasting & Cable,295700,78,420,253,2017,8554,33
American Express,Europe,France,HR,Broadcasting & Cable,322100,85,129,260,2018,7077,48
American Express,Europe,Switzerland,HR,Broadcasting & Cable,419200,85,395,237,2019,3489,42
American Express,APAC,Australia,HR,Broadcasting & Cable,348900,94,155,190,2020,2796,61
Abbott Laboratories,Europe,Germany,IT & Infrastructure,Telecommunications services,320200,80,168,83,2015,1041,69
Abbott Laboratories,Europe,Netherlands,IT & Infrastructure,Telecommunications services,362100,84,396,226,2016,2454,47
Abbott Laboratories,APAC,Saudi Arabia,IT & Infrastructure,Telecommunications services,298100,83,427,55,2017,8146,48
Abbott Laboratories,APAC,Singapore,IT & Infrastructure,Telecommunications services,186600,70,114,208,2018,4193,60
Abbott Laboratories,APAC,UAE,IT & Infrastructure,Telecommunications services,155600,89,249,179,2019,5561,59
Abbott Laboratories,APAC,Saudi Arabia,IT & Infrastructure,Telecommunications services,181300,82,166,192,2020,4653,61
Abbott Laboratories,APAC,Taiwan,IT & Infrastructure,Software & Programming,309900,76,476,93,2015,6287,45
Abbott Laboratories,North America,Canada,IT & Infrastructure,Software & Programming,497600,94,416,218,2016,4856,38
Abbott Laboratories,Europe,Netherlands,IT & Infrastructure,Software & Programming,267900,92,263,213,2017,7593,48
Abbott Laboratories,APAC,Australia,IT & Infrastructure,Software & Programming,108400,84,272,226,2018,4492,58
Abbott Laboratories,APAC,Taiwan,IT & Infrastructure,Software & Programming,354900,91,287,227,2019,6957,44
Abbott Laboratories,Europe,Norway,IT & Infrastructure,Software & Programming,278000,79,130,99,2020,4436,65
Abbott Laboratories,APAC,Japan,IT & Infrastructure,Semiconductors,310600,77,463,117,2015,2087,53
Abbott Laboratories,APAC,South Korea,IT & Infrastructure,Semiconductors,278100,86,222,131,2016,4220,61
Abbott Laboratories,APAC,Australia,IT & Infrastructure,Semiconductors,232200,76,304,44,2017,2425,66
Abbott Laboratories,APAC,Indonesia,IT & Infrastructure,Semiconductors,316600,71,349,262,2018,5017,40
Abbott Laboratories,APAC,South Korea,IT & Infrastructure,Semiconductors,310200,78,451,221,2019,3482,44
Abbott Laboratories,Europe,Norway,IT & Infrastructure,Semiconductors,379100,72,381,172,2020,6659,39
Abbott Laboratories,APAC,Singapore,IT & Infrastructure,Recreational Products,465000,78,249,270,2015,4337,41
Abbott Laboratories,APAC,South Korea,IT & Infrastructure,Recreational Products,350600,78,166,238,2016,4072,51
Abbott Laboratories,Europe,Norway,IT & Infrastructure,Recreational Products,147400,73,184,192,2017,4975,59
Abbott Laboratories,Europe,Germany,IT & Infrastructure,Recreational Products,432400,86,349,152,2018,7825,40
Abbott Laboratories,APAC,Saudi Arabia,IT & Infrastructure,Recreational Products,207500,83,449,298,2019,5912,39
Abbott Laboratories,APAC,Saudi Arabia,IT & Infrastructure,Recreational Products,266000,78,233,105,2020,4102,61
Abbott Laboratories,APAC,China,IT & Infrastructure,Internet & Catalog Retail,163300,79,457,300,2015,3660,44
Abbott Laboratories,Europe,Netherlands,IT & Infrastructure,Internet & Catalog Retail,181100,78,142,47,2016,5342,69
Abbott Laboratories,Europe,France,IT & Infrastructure,Internet & Catalog Retail,351800,89,427,119,2017,4236,50
Abbott Laboratories,Europe,Switzerland,IT & Infrastructure,Internet & Catalog Retail,126300,84,134,166,2018,4531,67
Abbott Laboratories,APAC,UAE,IT & Infrastructure,Internet & Catalog Retail,428900,73,343,38,2019,4515,52
Abbott Laboratories,APAC,UAE,IT & Infrastructure,Internet & Catalog Retail,417500,88,114,273,2020,2774,53
Abbott Laboratories,Europe,France,IT & Infrastructure,Health Care Equipment & Svcs,134900,78,246,262,2015,9012,45
Abbott Laboratories,APAC,Indonesia,IT & Infrastructure,Health Care Equipment & Svcs,211400,83,140,184,2016,3463,64
Abbott Laboratories,Europe,Switzerland,IT & Infrastructure,Health Care Equipment & Svcs,167400,71,411,256,2017,9322,35
Abbott Laboratories,APAC,South Korea,IT & Infrastructure,Health Care Equipment & Svcs,156500,77,145,197,2018,5241,60
Abbott Laboratories,APAC,Singapore,IT & Infrastructure,Health Care Equipment & Svcs,202800,70,367,140,2019,4657,53
Abbott Laboratories,Europe,France,IT & Infrastructure,Health Care Equipment & Svcs,144400,94,284,38,2020,5328,69
Abbott Laboratories,APAC,Japan,IT & Infrastructure,Electronics,252700,78,220,169,2015,7000,52
Abbott Laboratories,Europe,Switzerland,IT & Infrastructure,Electronics,285300,70,117,228,2016,7909,47
Abbott Laboratories,North America,US,IT & Infrastructure,Electronics,390300,76,198,95,2017,3498,59
Abbott Laboratories,North America,Canada,IT & Infrastructure,Electronics,488500,93,192,42,2018,1047,67
Abbott Laboratories,APAC,Saudi Arabia,IT & Infrastructure,Electronics,241800,84,272,249,2019,3696,53
Abbott Laboratories,APAC,Australia,IT & Infrastructure,Electronics,328700,88,383,245,2020,9954,33
Abbott Laboratories,APAC,South Korea,IT & Infrastructure,Electrical Equipment,445600,72,447,267,2015,8839,23
Abbott Laboratories,Europe,Netherlands,IT & Infrastructure,Electrical Equipment,255300,84,121,193,2016,8182,53
Abbott Laboratories,APAC,India,IT & Infrastructure,Electrical Equipment,303500,84,381,295,2017,4845,40
Abbott Laboratories,APAC,Japan,IT & Infrastructure,Electrical Equipment,274800,87,236,163,2018,1809,63
Abbott Laboratories,APAC,Taiwan,IT & Infrastructure,Electrical Equipment,464000,70,463,153,2019,5649,35
Abbott Laboratories,APAC,Saudi Arabia,IT & Infrastructure,Electrical Equipment,112400,79,332,150,2020,4798,59
Abbott Laboratories,APAC,China,IT & Infrastructure,Consumer Financial Services,109500,82,219,266,2015,6097,54
Abbott Laboratories,APAC,Australia,IT & Infrastructure,Consumer Financial Services,326100,76,283,109,2016,6708,50
Abbott Laboratories,APAC,Singapore,IT & Infrastructure,Consumer Financial Services,132500,88,194,81,2017,6017,68
Abbott Laboratories,North America,US,IT & Infrastructure,Consumer Financial Services,259100,84,299,78,2018,9134,51
Abbott Laboratories,APAC,Australia,IT & Infrastructure,Consumer Financial Services,486800,82,342,152,2019,5602,42
Abbott Laboratories,APAC,Taiwan,IT & Infrastructure,Consumer Financial Services,194600,72,250,233,2020,4494,52
Abbott Laboratories,APAC,Indonesia,IT & Infrastructure,Computer Services,270100,95,229,276,2015,6049,49
Abbott Laboratories,Europe,France,IT & Infrastructure,Computer Services,145000,93,136,192,2016,4411,66
Abbott Laboratories,APAC,South Korea,IT & Infrastructure,Computer Services,355000,77,394,101,2017,9910,39
Abbott Laboratories,Europe,Germany,IT & Infrastructure,Computer Services,319600,83,111,101,2018,9094,55
Abbott Laboratories,North America,US,IT & Infrastructure,Computer Services,433500,94,457,177,2019,7935,36
Abbott Laboratories,Europe,France,IT & Infrastructure,Computer Services,494900,83,291,49,2020,1058,60
Abbott Laboratories,Europe,France,IT & Infrastructure,Computer Hardware,188000,83,237,36,2015,2265,73
Abbott Laboratories,North America,US,IT & Infrastructure,Computer Hardware,405500,93,287,249,2016,1355,52
Abbott Laboratories,APAC,Singapore,IT & Infrastructure,Computer Hardware,207000,94,259,76,2017,6362,63
Abbott Laboratories,Europe,Norway,IT & Infrastructure,Computer Hardware,284400,92,326,155,2018,3198,58
Abbott Laboratories,Europe,Switzerland,IT & Infrastructure,Computer Hardware,100900,94,479,137,2019,6799,53
Abbott Laboratories,APAC,UAE,IT & Infrastructure,Computer Hardware,484900,82,404,219,2020,5075,36
Abbott Laboratories,APAC,Taiwan,IT & Infrastructure,Communications Equipment,441200,86,246,228,2015,1339,52
Abbott Laboratories,Europe,Germany,IT & Infrastructure,Communications Equipment,472000,79,362,57,2016,8814,41
Abbott Laboratories,Europe,Germany,IT & Infrastructure,Communications Equipment,241500,75,445,165,2017,6358,44
Abbott Laboratories,APAC,India,IT & Infrastructure,Communications Equipment,175000,86,242,97,2018,3121,68
Abbott Laboratories,APAC,South Korea,IT & Infrastructure,Communications Equipment,386900,78,170,34,2019,9067,53
Abbott Laboratories,Europe,Germany,IT & Infrastructure,Communications Equipment,394300,92,415,265,2020,1922,45
Abbott Laboratories,APAC,China,IT & Infrastructure,Business & Personal Services,484600,75,193,240,2015,7102,38
Abbott Laboratories,APAC,UAE,IT & Infrastructure,Business & Personal Services,441800,76,118,200,2016,8168,44
Abbott Laboratories,APAC,Singapore,IT & Infrastructure,Business & Personal Services,300200,90,161,121,2017,2916,66
Abbott Laboratories,APAC,India,IT & Infrastructure,Business & Personal Services,156000,72,306,290,2018,6371,44
Abbott Laboratories,APAC,UAE,IT & Infrastructure,Business & Personal Services,451400,78,449,256,2019,6139,30
Abbott Laboratories,APAC,Japan,IT & Infrastructure,Business & Personal Services,149500,70,289,130,2020,6911,54
Abbott Laboratories,North America,US,IT & Infrastructure,Broadcasting & Cable,168200,73,335,30,2015,3213,66
Abbott Laboratories,Europe,Germany,IT & Infrastructure,Broadcasting & Cable,312000,91,364,185,2016,6878,45
Abbott Laboratories,APAC,Singapore,IT & Infrastructure,Broadcasting & Cable,329500,90,158,285,2017,5891,48
Abbott Laboratories,North America,Canada,IT & Infrastructure,Broadcasting & Cable,290800,77,201,146,2018,4011,58
Abbott Laboratories,North America,US,IT & Infrastructure,Broadcasting & Cable,269500,81,297,251,2019,2105,53
Abbott Laboratories,APAC,China,IT & Infrastructure,Broadcasting & Cable,358600,92,163,86,2020,7843,57
StoneX Group,APAC,UAE,IT & Infrastructure,Telecommunications services,279100,74,176,188,2015,8749,47
StoneX Group,APAC,Australia,IT & Infrastructure,Telecommunications services,103500,72,150,156,2016,5054,64
StoneX Group,Europe,Netherlands,IT & Infrastructure,Telecommunications services,380500,92,100,158,2017,4417,61
StoneX Group,APAC,Indonesia,IT & Infrastructure,Telecommunications services,204400,93,422,257,2018,6739,43
StoneX Group,APAC,Indonesia,IT & Infrastructure,Telecommunications services,399100,80,183,105,2019,7433,51
StoneX Group,APAC,Indonesia,IT & Infrastructure,Telecommunications services,165900,80,444,37,2020,9582,50
StoneX Group,APAC,Australia,IT & Infrastructure,Software & Programming,433600,95,436,137,2015,5287,45
StoneX Group,APAC,China,IT & Infrastructure,Software & Programming,204400,72,212,249,2016,8887,44
StoneX Group,APAC,China,IT & Infrastructure,Software & Programming,498900,87,163,81,2017,9316,48
StoneX Group,APAC,Singapore,IT & Infrastructure,Software & Programming,287000,90,399,128,2018,9950,42
StoneX Group,APAC,China,IT & Infrastructure,Software & Programming,368200,85,398,156,2019,3513,49
StoneX Group,Europe,France,IT & Infrastructure,Software & Programming,343700,73,279,80,2020,6647,51
StoneX Group,APAC,Saudi Arabia,IT & Infrastructure,Semiconductors,235400,78,399,194,2015,4457,49
StoneX Group,APAC,India,IT & Infrastructure,Semiconductors,412200,70,235,105,2016,6601,48
StoneX Group,Europe,Netherlands,IT & Infrastructure,Semiconductors,341800,82,479,101,2017,1417,54
StoneX Group,APAC,China,IT & Infrastructure,Semiconductors,479500,94,240,240,2018,3634,47
StoneX Group,APAC,Australia,IT & Infrastructure,Semiconductors,343200,84,282,216,2019,2085,54
StoneX Group,North America,Canada,IT & Infrastructure,Semiconductors,241400,72,355,173,2020,3077,53
StoneX Group,APAC,South Korea,IT & Infrastructure,Recreational Products,209500,75,461,77,2015,9319,44
StoneX Group,APAC,Indonesia,IT & Infrastructure,Recreational Products,237700,93,184,298,2016,3432,56
StoneX Group,APAC,Indonesia,IT & Infrastructure,Recreational Products,436900,83,242,43,2017,2538,62
StoneX Group,Europe,Netherlands,IT & Infrastructure,Recreational Products,347100,84,286,36,2018,5242,59
StoneX Group,APAC,China,IT & Infrastructure,Recreational Products,413000,86,478,197,2019,5945,37
StoneX Group,APAC,Taiwan,IT & Infrastructure,Recreational Products,458800,95,284,184,2020,3965,50
StoneX Group,Europe,Switzerland,IT & Infrastructure,Internet & Catalog Retail,449000,84,474,143,2015,1263,48
StoneX Group,APAC,Saudi Arabia,IT & Infrastructure,Internet & Catalog Retail,163900,88,476,62,2016,4414,59
StoneX Group,Europe,Switzerland,IT & Infrastructure,Internet & Catalog Retail,473100,93,446,159,2017,6862,38
StoneX Group,APAC,Australia,IT & Infrastructure,Internet & Catalog Retail,424500,92,371,299,2018,1122,45
StoneX Group,North America,US,IT & Infrastructure,Internet & Catalog Retail,463900,75,425,246,2019,5209,33
StoneX Group,APAC,China,IT & Infrastructure,Internet & Catalog Retail,202800,90,122,212,2020,5347,61
StoneX Group,North America,Canada,IT & Infrastructure,Health Care Equipment & Svcs,251400,83,263,217,2015,6744,49
StoneX Group,APAC,Taiwan,IT & Infrastructure,Health Care Equipment & Svcs,175500,89,378,135,2016,4683,58
StoneX Group,Europe,Netherlands,IT & Infrastructure,Health Care Equipment & Svcs,374300,74,266,243,2017,9860,34
StoneX Group,APAC,China,IT & Infrastructure,Health Care Equipment & Svcs,170200,90,357,155,2018,3254,60
StoneX Group,APAC,Indonesia,IT & Infrastructure,Health Care Equipment & Svcs,174400,87,367,104,2019,5072,59
StoneX Group,Europe,Switzerland,IT & Infrastructure,Health Care Equipment & Svcs,379900,78,238,98,2020,6882,51
StoneX Group,APAC,Taiwan,IT & Infrastructure,Electronics,321000,74,156,96,2015,8030,54
StoneX Group,APAC,China,IT & Infrastructure,Electronics,449900,81,352,145,2016,7006,41
StoneX Group,Europe,Netherlands,IT & Infrastructure,Electronics,438200,87,129,154,2017,7590,50
StoneX Group,Europe,Germany,IT & Infrastructure,Electronics,416000,93,147,52,2018,7641,58
StoneX Group,North America,Canada,IT & Infrastructure,Electronics,333200,72,123,264,2019,6934,45
StoneX Group,North America,Canada,IT & Infrastructure,Electronics,197200,73,233,284,2020,4581,50
StoneX Group,APAC,China,IT & Infrastructure,Electrical Equipment,332000,84,396,63,2015,8872,46
StoneX Group,APAC,UAE,IT & Infrastructure,Electrical Equipment,129400,86,467,266,2016,5640,44
StoneX Group,APAC,Taiwan,IT & Infrastructure,Electrical Equipment,487500,84,136,196,2017,1801,56
StoneX Group,Europe,Switzerland,IT & Infrastructure,Electrical Equipment,359600,83,334,279,2018,9588,31
StoneX Group,APAC,India,IT & Infrastructure,Electrical Equipment,382000,85,333,85,2019,4398,54
StoneX Group,APAC,Taiwan,IT & Infrastructure,Electrical Equipment,240700,77,292,61,2020,2334,66
StoneX Group,APAC,UAE,IT & Infrastructure,Consumer Financial Services,493500,76,459,259,2015,2953,34
StoneX Group,APAC,China,IT & Infrastructure,Consumer Financial Services,387600,87,92,35,2016,1110,74
StoneX Group,APAC,Saudi Arabia,IT & Infrastructure,Consumer Financial Services,365500,73,120,36,2017,1145,71
StoneX Group,APAC,Saudi Arabia,IT & Infrastructure,Consumer Financial Services,338500,91,431,36,2018,8883,47
StoneX Group,APAC,Japan,IT & Infrastructure,Consumer Financial Services,403600,72,214,293,2019,7792,35
StoneX Group,APAC,UAE,IT & Infrastructure,Consumer Financial Services,156400,81,389,212,2020,9319,42
StoneX Group,APAC,China,IT & Infrastructure,Computer Services,217700,71,480,266,2015,8111,32
StoneX Group,Europe,Switzerland,IT & Infrastructure,Computer Services,162500,81,91,174,2016,5210,65
StoneX Group,APAC,South Korea,IT & Infrastructure,Computer Services,152500,83,117,87,2017,7038,67
StoneX Group,Europe,France,IT & Infrastructure,Computer Services,163000,80,124,134,2018,2423,71
StoneX Group,North America,US,IT & Infrastructure,Computer Services,298100,82,406,242,2019,2182,48
StoneX Group,Europe,Netherlands,IT & Infrastructure,Computer Services,260200,75,426,77,2020,8393,46
StoneX Group,APAC,China,IT & Infrastructure,Computer Hardware,410500,74,97,219,2015,3971,53
StoneX Group,APAC,Saudi Arabia,IT & Infrastructure,Computer Hardware,159000,85,278,174,2016,9667,49
StoneX Group,Europe,Switzerland,IT & Infrastructure,Computer Hardware,292400,91,341,115,2017,3380,59
StoneX Group,APAC,Japan,IT & Infrastructure,Computer Hardware,435800,76,433,31,2018,6909,45
StoneX Group,APAC,Indonesia,IT & Infrastructure,Computer Hardware,414500,89,206,170,2019,9024,44
StoneX Group,Europe,Norway,IT & Infrastructure,Computer Hardware,463300,87,255,228,2020,4945,44
StoneX Group,APAC,Taiwan,IT & Infrastructure,Communications Equipment,373400,94,476,86,2015,7329,45
StoneX Group,APAC,India,IT & Infrastructure,Communications Equipment,427300,77,287,93,2016,1506,58
StoneX Group,APAC,South Korea,IT & Infrastructure,Communications Equipment,452900,83,343,88,2017,2390,54
StoneX Group,APAC,Singapore,IT & Infrastructure,Communications Equipment,229900,91,300,186,2018,3446,58
StoneX Group,APAC,Singapore,IT & Infrastructure,Communications Equipment,498100,90,96,204,2019,3783,54
StoneX Group,North America,Canada,IT & Infrastructure,Communications Equipment,194700,82,440,202,2020,5571,47
StoneX Group,Europe,France,IT & Infrastructure,Business & Personal Services,450100,90,243,293,2015,4428,42
StoneX Group,Europe,Switzerland,IT & Infrastructure,Business & Personal Services,448500,74,245,126,2016,9790,39
StoneX Group,APAC,Japan,IT & Infrastructure,Business & Personal Services,346800,76,161,177,2017,5465,53
StoneX Group,APAC,Singapore,IT & Infrastructure,Business & Personal Services,114600,82,176,227,2018,3173,64
StoneX Group,APAC,UAE,IT & Infrastructure,Business & Personal Services,337300,95,442,235,2019,1442,50
StoneX Group,Europe,Netherlands,IT & Infrastructure,Business & Personal Services,416800,81,393,56,2020,3273,54
StoneX Group,Europe,Switzerland,IT & Infrastructure,Broadcasting & Cable,227200,85,188,234,2015,3460,58
StoneX Group,APAC,Singapore,IT & Infrastructure,Broadcasting & Cable,211600,82,133,131,2016,6468,62
StoneX Group,APAC,India,IT & Infrastructure,Broadcasting & Cable,148100,88,232,180,2017,1795,67
StoneX Group,APAC,Japan,IT & Infrastructure,Broadcasting & Cable,280100,82,113,51,2018,5565,67
StoneX Group,APAC,Australia,IT & Infrastructure,Broadcasting & Cable,178600,85,255,243,2019,2461,59
StoneX Group,APAC,Australia,IT & Infrastructure,Broadcasting & Cable,475300,76,398,172,2020,3533,42
Plains GP Holdings,Europe,Switzerland,IT & Infrastructure,Telecommunications services,236900,94,435,246,2015,6111,44
Plains GP Holdings,APAC,India,IT & Infrastructure,Telecommunications services,494700,75,214,283,2016,1837,45
Plains GP Holdings,APAC,China,IT & Infrastructure,Telecommunications services,136900,94,369,258,2017,8126,45
Plains GP Holdings,Europe,Netherlands,IT & Infrastructure,Telecommunications services,196700,71,269,287,2018,9744,37
Plains GP Holdings,Europe,Switzerland,IT & Infrastructure,Telecommunications services,137600,87,178,205,2019,5830,60
Plains GP Holdings,Europe,France,IT & Infrastructure,Telecommunications services,386400,86,382,214,2020,8968,35
Plains GP Holdings,APAC,South Korea,IT & Infrastructure,Software & Programming,227000,86,227,181,2015,1760,64
Plains GP Holdings,North America,Canada,IT & Infrastructure,Software & Programming,143700,79,140,252,2016,5259,58
Plains GP Holdings,APAC,India,IT & Infrastructure,Software & Programming,100900,72,114,280,2017,1428,65
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Software & Programming,232700,90,184,124,2018,6993,60
Plains GP Holdings,APAC,Singapore,IT & Infrastructure,Software & Programming,411600,71,169,234,2019,2162,52
Plains GP Holdings,APAC,Japan,IT & Infrastructure,Software & Programming,120300,89,402,296,2020,4912,48
Plains GP Holdings,Europe,Germany,IT & Infrastructure,Semiconductors,271400,81,436,216,2015,2266,49
Plains GP Holdings,APAC,Singapore,IT & Infrastructure,Semiconductors,398600,76,243,206,2016,9771,37
Plains GP Holdings,APAC,South Korea,IT & Infrastructure,Semiconductors,285300,91,254,47,2017,9510,55
Plains GP Holdings,APAC,Indonesia,IT & Infrastructure,Semiconductors,442000,86,456,213,2018,1978,43
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Semiconductors,416000,87,382,240,2019,9695,30
Plains GP Holdings,APAC,India,IT & Infrastructure,Semiconductors,477300,86,289,257,2020,6182,37
Plains GP Holdings,APAC,India,IT & Infrastructure,Recreational Products,483200,78,465,280,2015,7556,24
Plains GP Holdings,Europe,Netherlands,IT & Infrastructure,Recreational Products,298800,86,343,31,2016,7861,54
Plains GP Holdings,APAC,Singapore,IT & Infrastructure,Recreational Products,396900,81,173,108,2017,2893,61
Plains GP Holdings,APAC,Taiwan,IT & Infrastructure,Recreational Products,349000,81,260,119,2018,2825,59
Plains GP Holdings,Europe,Switzerland,IT & Infrastructure,Recreational Products,101300,80,268,254,2019,9016,47
Plains GP Holdings,APAC,Saudi Arabia,IT & Infrastructure,Recreational Products,235700,78,471,183,2020,8550,38
Plains GP Holdings,Europe,Switzerland,IT & Infrastructure,Internet & Catalog Retail,209000,93,142,46,2015,6760,69
Plains GP Holdings,Europe,Germany,IT & Infrastructure,Internet & Catalog Retail,190900,87,336,140,2016,6046,55
